242	131
242	131
242	131
242	131
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
238	136
235	140
235	140
235	140
235	140
235	140
235	140
235	140
235	140
235	140
235	140
235	140
235	140
235	140
235	140
235	140
235	140
235	140
235	140
235	140
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	144
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
235	147.5
230	151
230	151
230	151
230	151
230	151
230	151
230	151
230	151
230	151
230	151
230	151
230	151
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
202	119
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
197	133
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
143	135
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
134	113
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
164	78
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
148	58
